16A81A0349,R1632034,HEAT TRANSFER,C,3
16A81A0349,R1632036,HEAT TRANSFER LAB,S,2
16A81A0349,R1632037,METROLOGY & INSTRUMENTATION LAB,O,2
16A81A0349,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0349,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0350,R1632031,METROLOGY,F,0
16A81A0350,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0350,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0350,R1632034,HEAT TRANSFER,F,0
16A81A0350,R1632036,HEAT TRANSFER LAB,S,2
16A81A0350,R1632037,METROLOGY & INSTRUMENTATION LAB,B,2
16A81A0350,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,B,2
16A81A0350,R163203D,GREEN ENGINEERING SYSTEMS,F,0
16A81A0351,R1632031,METROLOGY,D,3
16A81A0351,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0351,R1632033,REFRIGERATION & AIR-CONDITIONING,D,3
16A81A0351,R1632034,HEAT TRANSFER,C,3
16A81A0351,R1632036,HEAT TRANSFER LAB,S,2
16A81A0351,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0351,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0351,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0352,R1632031,METROLOGY,C,3
16A81A0352,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,C,3
16A81A0352,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0352,R1632034,HEAT TRANSFER,C,3
16A81A0352,R1632036,HEAT TRANSFER LAB,S,2
16A81A0352,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0352,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0352,R163203D,GREEN ENGINEERING SYSTEMS,A,3
16A81A0353,R1632031,METROLOGY,C,3
16A81A0353,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0353,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A0353,R1632034,HEAT TRANSFER,D,3
16A81A0353,R1632036,HEAT TRANSFER LAB,S,2
16A81A0353,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0353,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0353,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0355,R1632031,METROLOGY,C,3
16A81A0355,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0355,R1632033,REFRIGERATION & AIR-CONDITIONING,B,3
16A81A0355,R1632034,HEAT TRANSFER,C,3
16A81A0355,R1632036,HEAT TRANSFER LAB,A,2
16A81A0355,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0355,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,O,2
Htno,Subcode,Subname,Grade,Credits
16A81A0355,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0356,R1632031,METROLOGY,B,3
16A81A0356,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0356,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0356,R1632034,HEAT TRANSFER,C,3
16A81A0356,R1632036,HEAT TRANSFER LAB,S,2
16A81A0356,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0356,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0356,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0358,R1632031,METROLOGY,B,3
16A81A0358,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0358,R1632033,REFRIGERATION & AIR-CONDITIONING,B,3
16A81A0358,R1632034,HEAT TRANSFER,A,3
16A81A0358,R1632036,HEAT TRANSFER LAB,O,2
16A81A0358,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0358,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,O,2
16A81A0358,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0359,R1632031,METROLOGY,A,3
16A81A0359,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,O,3
16A81A0359,R1632033,REFRIGERATION & AIR-CONDITIONING,B,3
16A81A0359,R1632034,HEAT TRANSFER,B,3
16A81A0359,R1632036,HEAT TRANSFER LAB,O,2
16A81A0359,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0359,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,O,2
16A81A0359,R163203D,GREEN ENGINEERING SYSTEMS,S,3
16A81A0360,R1632031,METROLOGY,C,3
16A81A0360,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0360,R1632033,REFRIGERATION & AIR-CONDITIONING,B,3
16A81A0360,R1632034,HEAT TRANSFER,D,3
16A81A0360,R1632036,HEAT TRANSFER LAB,S,2
16A81A0360,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0360,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0360,R163203D,GREEN ENGINEERING SYSTEMS,C,3
16A81A0361,R1632031,METROLOGY,D,3
16A81A0361,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,F,0
16A81A0361,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A0361,R1632034,HEAT TRANSFER,F,0
16A81A0361,R1632036,HEAT TRANSFER LAB,B,2
16A81A0361,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0361,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0361,R163203D,GREEN ENGINEERING SYSTEMS,F,0
16A81A0362,R1632031,METROLOGY,C,3
16A81A0362,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0362,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0362,R1632034,HEAT TRANSFER,D,3
16A81A0362,R1632036,HEAT TRANSFER LAB,A,2
16A81A0362,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0362,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0362,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0363,R1632031,METROLOGY,D,3
16A81A0363,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
Htno,Subcode,Subname,Grade,Credits
16A81A0363,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A0363,R1632034,HEAT TRANSFER,D,3
16A81A0363,R1632036,HEAT TRANSFER LAB,S,2
16A81A0363,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0363,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0363,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0365,R1632031,METROLOGY,B,3
16A81A0365,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0365,R1632033,REFRIGERATION & AIR-CONDITIONING,B,3
16A81A0365,R1632034,HEAT TRANSFER,D,3
16A81A0365,R1632036,HEAT TRANSFER LAB,O,2
16A81A0365,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0365,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0365,R163203D,GREEN ENGINEERING SYSTEMS,A,3
16A81A0366,R1632031,METROLOGY,B,3
16A81A0366,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,S,3
16A81A0366,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0366,R1632034,HEAT TRANSFER,B,3
16A81A0366,R1632036,HEAT TRANSFER LAB,O,2
16A81A0366,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0366,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0366,R163203D,GREEN ENGINEERING SYSTEMS,A,3
16A81A0367,R1632031,METROLOGY,D,3
16A81A0367,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,C,3
16A81A0367,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A0367,R1632034,HEAT TRANSFER,F,0
16A81A0367,R1632036,HEAT TRANSFER LAB,A,2
16A81A0367,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0367,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0367,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0369,R1632031,METROLOGY,F,0
16A81A0369,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,F,0
16A81A0369,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A0369,R1632034,HEAT TRANSFER,F,0
16A81A0369,R1632036,HEAT TRANSFER LAB,C,2
16A81A0369,R1632037,METROLOGY & INSTRUMENTATION LAB,B,2
16A81A0369,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0369,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0370,R1632031,METROLOGY,F,0
16A81A0370,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,F,0
16A81A0370,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A0370,R1632034,HEAT TRANSFER,F,0
16A81A0370,R1632036,HEAT TRANSFER LAB,D,2
16A81A0370,R1632037,METROLOGY & INSTRUMENTATION LAB,B,2
16A81A0370,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,B,2
16A81A0370,R163203D,GREEN ENGINEERING SYSTEMS,F,0
16A81A0371,R1632031,METROLOGY,C,3
16A81A0371,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,S,3
16A81A0371,R1632033,REFRIGERATION & AIR-CONDITIONING,ABSENT,0
16A81A0371,R1632034,HEAT TRANSFER,ABSENT,0
16A81A0371,R1632036,HEAT TRANSFER LAB,S,2
Htno,Subcode,Subname,Grade,Credits
16A81A0371,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0371,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0371,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0372,R1632031,METROLOGY,C,3
16A81A0372,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0372,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0372,R1632034,HEAT TRANSFER,D,3
16A81A0372,R1632036,HEAT TRANSFER LAB,A,2
16A81A0372,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0372,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0372,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0373,R1632031,METROLOGY,A,3
16A81A0373,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,O,3
16A81A0373,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0373,R1632034,HEAT TRANSFER,C,3
16A81A0373,R1632036,HEAT TRANSFER LAB,O,2
16A81A0373,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0373,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0373,R163203D,GREEN ENGINEERING SYSTEMS,A,3
16A81A0374,R1632031,METROLOGY,C,3
16A81A0374,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0374,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0374,R1632034,HEAT TRANSFER,C,3
16A81A0374,R1632036,HEAT TRANSFER LAB,O,2
16A81A0374,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0374,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,O,2
16A81A0374,R163203D,GREEN ENGINEERING SYSTEMS,C,3
16A81A0375,R1632031,METROLOGY,B,3
16A81A0375,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0375,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0375,R1632034,HEAT TRANSFER,B,3
16A81A0375,R1632036,HEAT TRANSFER LAB,O,2
16A81A0375,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0375,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0375,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0376,R1632031,METROLOGY,ABSENT,0
16A81A0376,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,ABSENT,0
16A81A0376,R1632033,REFRIGERATION & AIR-CONDITIONING,ABSENT,0
16A81A0376,R1632034,HEAT TRANSFER,ABSENT,0
16A81A0376,R1632036,HEAT TRANSFER LAB,S,2
16A81A0376,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0376,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0376,R163203D,GREEN ENGINEERING SYSTEMS,ABSENT,0
16A81A0377,R1632031,METROLOGY,B,3
16A81A0377,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,S,3
16A81A0377,R1632033,REFRIGERATION & AIR-CONDITIONING,B,3
16A81A0377,R1632034,HEAT TRANSFER,C,3
16A81A0377,R1632036,HEAT TRANSFER LAB,S,2
16A81A0377,R1632037,METROLOGY & INSTRUMENTATION LAB,O,2
16A81A0377,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0377,R163203D,GREEN ENGINEERING SYSTEMS,B,3
Htno,Subcode,Subname,Grade,Credits
16A81A0379,R1632031,METROLOGY,F,0
16A81A0379,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,F,0
16A81A0379,R1632033,REFRIGERATION & AIR-CONDITIONING,D,3
16A81A0379,R1632034,HEAT TRANSFER,F,0
16A81A0379,R1632036,HEAT TRANSFER LAB,B,2
16A81A0379,R1632037,METROLOGY & INSTRUMENTATION LAB,B,2
16A81A0379,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,B,2
16A81A0379,R163203D,GREEN ENGINEERING SYSTEMS,F,0
16A81A0380,R1632031,METROLOGY,A,3
16A81A0380,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0380,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0380,R1632034,HEAT TRANSFER,B,3
16A81A0380,R1632036,HEAT TRANSFER LAB,A,2
16A81A0380,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0380,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0380,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0383,R1632031,METROLOGY,B,3
16A81A0383,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,C,3
16A81A0383,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0383,R1632034,HEAT TRANSFER,C,3
16A81A0383,R1632036,HEAT TRANSFER LAB,S,2
16A81A0383,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0383,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0383,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0384,R1632031,METROLOGY,B,3
16A81A0384,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,S,3
16A81A0384,R1632033,REFRIGERATION & AIR-CONDITIONING,D,3
16A81A0384,R1632034,HEAT TRANSFER,D,3
16A81A0384,R1632036,HEAT TRANSFER LAB,S,2
16A81A0384,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0384,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0384,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0385,R1632031,METROLOGY,D,3
16A81A0385,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0385,R1632033,REFRIGERATION & AIR-CONDITIONING,B,3
16A81A0385,R1632034,HEAT TRANSFER,D,3
16A81A0385,R1632036,HEAT TRANSFER LAB,O,2
16A81A0385,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0385,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0385,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0386,R1632031,METROLOGY,C,3
16A81A0386,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0386,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A0386,R1632034,HEAT TRANSFER,D,3
16A81A0386,R1632036,HEAT TRANSFER LAB,C,2
16A81A0386,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0386,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0386,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0387,R1632031,METROLOGY,S,3
16A81A0387,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0387,R1632033,REFRIGERATION & AIR-CONDITIONING,B,3
Htno,Subcode,Subname,Grade,Credits
16A81A0387,R1632034,HEAT TRANSFER,B,3
16A81A0387,R1632036,HEAT TRANSFER LAB,S,2
16A81A0387,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0387,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,O,2
16A81A0387,R163203D,GREEN ENGINEERING SYSTEMS,A,3
16A81A0388,R1632031,METROLOGY,B,3
16A81A0388,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0388,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0388,R1632034,HEAT TRANSFER,D,3
16A81A0388,R1632036,HEAT TRANSFER LAB,A,2
16A81A0388,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0388,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0388,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0389,R1632031,METROLOGY,S,3
16A81A0389,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0389,R1632033,REFRIGERATION & AIR-CONDITIONING,B,3
16A81A0389,R1632034,HEAT TRANSFER,C,3
16A81A0389,R1632036,HEAT TRANSFER LAB,A,2
16A81A0389,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0389,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0389,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0390,R1632031,METROLOGY,A,3
16A81A0390,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,S,3
16A81A0390,R1632033,REFRIGERATION & AIR-CONDITIONING,B,3
16A81A0390,R1632034,HEAT TRANSFER,B,3
16A81A0390,R1632036,HEAT TRANSFER LAB,O,2
16A81A0390,R1632037,METROLOGY & INSTRUMENTATION LAB,O,2
16A81A0390,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0390,R163203D,GREEN ENGINEERING SYSTEMS,O,3
16A81A0391,R1632031,METROLOGY,C,3
16A81A0391,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0391,R1632033,REFRIGERATION & AIR-CONDITIONING,D,3
16A81A0391,R1632034,HEAT TRANSFER,F,0
16A81A0391,R1632036,HEAT TRANSFER LAB,S,2
16A81A0391,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A0391,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0391,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A0392,R1632031,METROLOGY,C,3
16A81A0392,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0392,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A0392,R1632034,HEAT TRANSFER,D,3
16A81A0392,R1632036,HEAT TRANSFER LAB,S,2
16A81A0392,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0392,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0392,R163203D,GREEN ENGINEERING SYSTEMS,C,3
16A81A0393,R1632031,METROLOGY,D,3
16A81A0393,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0393,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A0393,R1632034,HEAT TRANSFER,F,0
16A81A0393,R1632036,HEAT TRANSFER LAB,A,2
16A81A0393,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
Htno,Subcode,Subname,Grade,Credits
16A81A0393,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,B,2
16A81A0393,R163203D,GREEN ENGINEERING SYSTEMS,F,0
16A81A0394,R1632031,METROLOGY,C,3
16A81A0394,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,C,3
16A81A0394,R1632033,REFRIGERATION & AIR-CONDITIONING,D,3
16A81A0394,R1632034,HEAT TRANSFER,ABSENT,0
16A81A0394,R1632036,HEAT TRANSFER LAB,A,2
16A81A0394,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0394,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0394,R163203D,GREEN ENGINEERING SYSTEMS,A,3
16A81A0395,R1632031,METROLOGY,B,3
16A81A0395,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A0395,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0395,R1632034,HEAT TRANSFER,D,3
16A81A0395,R1632036,HEAT TRANSFER LAB,S,2
16A81A0395,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0395,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0395,R163203D,GREEN ENGINEERING SYSTEMS,C,3
16A81A0397,R1632031,METROLOGY,C,3
16A81A0397,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,C,3
16A81A0397,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A0397,R1632034,HEAT TRANSFER,F,0
16A81A0397,R1632036,HEAT TRANSFER LAB,B,2
16A81A0397,R1632037,METROLOGY & INSTRUMENTATION LAB,B,2
16A81A0397,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0397,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0398,R1632031,METROLOGY,C,3
16A81A0398,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A0398,R1632033,REFRIGERATION & AIR-CONDITIONING,D,3
16A81A0398,R1632034,HEAT TRANSFER,D,3
16A81A0398,R1632036,HEAT TRANSFER LAB,A,2
16A81A0398,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0398,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A0398,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A0399,R1632031,METROLOGY,C,3
16A81A0399,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,C,3
16A81A0399,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A0399,R1632034,HEAT TRANSFER,D,3
16A81A0399,R1632036,HEAT TRANSFER LAB,O,2
16A81A0399,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A0399,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A0399,R163203D,GREEN ENGINEERING SYSTEMS,S,3
16A81A03A0,R1632031,METROLOGY,A,3
16A81A03A0,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A03A0,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A03A0,R1632034,HEAT TRANSFER,B,3
16A81A03A0,R1632036,HEAT TRANSFER LAB,O,2
16A81A03A0,R1632037,METROLOGY & INSTRUMENTATION LAB,S,2
16A81A03A0,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,O,2
16A81A03A0,R163203D,GREEN ENGINEERING SYSTEMS,A,3
16A81A03A1,R1632031,METROLOGY,D,3
Htno,Subcode,Subname,Grade,Credits
16A81A03A1,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,D,3
16A81A03A1,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A03A1,R1632034,HEAT TRANSFER,F,0
16A81A03A1,R1632036,HEAT TRANSFER LAB,B,2
16A81A03A1,R1632037,METROLOGY & INSTRUMENTATION LAB,B,2
16A81A03A1,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,B,2
16A81A03A1,R163203D,GREEN ENGINEERING SYSTEMS,F,0
16A81A03A2,R1632031,METROLOGY,F,0
16A81A03A2,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,D,3
16A81A03A2,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A03A2,R1632034,HEAT TRANSFER,F,0
16A81A03A2,R1632036,HEAT TRANSFER LAB,A,2
16A81A03A2,R1632037,METROLOGY & INSTRUMENTATION LAB,B,2
16A81A03A2,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A03A2,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A03A3,R1632031,METROLOGY,B,3
16A81A03A3,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,A,3
16A81A03A3,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A03A3,R1632034,HEAT TRANSFER,C,3
16A81A03A3,R1632036,HEAT TRANSFER LAB,O,2
16A81A03A3,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A03A3,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A03A3,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A03A4,R1632031,METROLOGY,D,3
16A81A03A4,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,C,3
16A81A03A4,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A03A4,R1632034,HEAT TRANSFER,F,0
16A81A03A4,R1632036,HEAT TRANSFER LAB,S,2
16A81A03A4,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A03A4,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,S,2
16A81A03A4,R163203D,GREEN ENGINEERING SYSTEMS,D,3
16A81A03A6,R1632031,METROLOGY,B,3
16A81A03A6,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,S,3
16A81A03A6,R1632033,REFRIGERATION & AIR-CONDITIONING,F,0
16A81A03A6,R1632034,HEAT TRANSFER,D,3
16A81A03A6,R1632036,HEAT TRANSFER LAB,S,2
16A81A03A6,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A03A6,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A03A6,R163203D,GREEN ENGINEERING SYSTEMS,C,3
16A81A03A7,R1632031,METROLOGY,B,3
16A81A03A7,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A03A7,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A03A7,R1632034,HEAT TRANSFER,C,3
16A81A03A7,R1632036,HEAT TRANSFER LAB,S,2
16A81A03A7,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A03A7,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A03A7,R163203D,GREEN ENGINEERING SYSTEMS,B,3
16A81A03A8,R1632031,METROLOGY,C,3
16A81A03A8,R1632032,INSTRUMENTATION & CONTROL SYSTEMS,B,3
16A81A03A8,R1632033,REFRIGERATION & AIR-CONDITIONING,C,3
16A81A03A8,R1632034,HEAT TRANSFER,C,3
Htno,Subcode,Subname,Grade,Credits
16A81A03A8,R1632036,HEAT TRANSFER LAB,S,2
16A81A03A8,R1632037,METROLOGY & INSTRUMENTATION LAB,A,2
16A81A03A8,R1632038,COMPUTATIONAL FLUID DYNAMICS LAB,A,2
16A81A03A8,R163203D,GREEN ENGINEERING SYSTEMS,C,3
16A81A0401,R1632041,MICROPROCESSORS AND MICROCONTROLLERS,B,3
